uuid	lineage	genotype	susceptibility
46c2b553-c4e4-4021-89b5-9adb7e9e960b	42	KL64-O1v1	
f892eb4b-592b-4ff5-bb83-a10cc9428dce	25	KL2-O1v2	
cab976aa-458f-4d60-98d3-a2701b118bf4	101	KL17-O1v1	
3d810d86-748d-40ea-a1b7-3c569f60d01e	101	KL17-O1v1	
defb7926-66db-4f9e-a62c-404857837e08	433	KL102-O2v2	
85801d6d-d0a4-4262-859b-406952ee2515	566	KL46-O1v1	
48d57127-26b8-41fb-a72b-7249724d7a7f	383	KL30-O1v2	
0a6fa174-2f76-45bf-a275-e1921c2e0123	22	KL9-O2v2	
c83fd7b6-24b0-49f1-8ec2-50a42a68c829	101	KL17-O1v1	
7e8bd41f-fa36-4e08-8121-8fec94088c93	8	KL3-O1v2	
7fca1fac-8310-4050-9289-38078ea310cb	2286	KL45-O4	
7a07b7a6-60f9-4957-8dc3-abebb3158e1a	101	KL17-O1v1	
3c872160-81f3-4a56-afbb-8b78fb18f67a	101	KL17-O1v1	
c2efa163-c44f-4011-b064-347492985721	15	KL24-O1v1	
0ae33e58-417f-4de9-b299-886044c3d1fc	218	KL57-O2v2	
3c500aef-2a07-4f6f-b0a4-06f251a0e73f	15	KL48-O1v1	
863419b7-891b-4f08-b6de-ccd76501e232	86	KL2-O1v1	
49ba6179-62da-42ea-a463-d66b511958b4	101	KL17-O1v1	
d3eb988f-7dd7-4223-9bf5-a22f4af5127e	147	KL112-O2v2	
b31ad34e-26f7-4041-96a7-86710b5eb417	15	KL24-O1v1	
1c6c2d20-9317-4525-9a5c-d86c285d4664	101	KL17-O1v1	
07c4145a-e92c-4364-bc33-e7f0cfba7394	101	KL17-O1v1	
1baebd4b-a34a-435b-964c-4055babaeaf1	101	KL17-O1v1	
7086ce95-4b78-4a86-9b4e-3b28fd231ba8	101	KL17-O1v1	
5aed67fe-70d0-4895-a94b-315959f0c8ae	101	KL17-O1v1	
205e16b5-f550-4747-b100-de8b277a0639	101	KL17-O1v1	
61164cc9-c59b-45de-8e6d-b88e3d758620	101	KL17-O1v1	
13a8ebdd-cc45-47ee-80cf-8886de56f425	101	KL17-O1v1	
1e458bb9-fb38-4140-9b6d-9923a7c39386	101	KL17-O1v1	
83f2f76a-1682-4b18-82c2-0d38b967b98e	101	KL17-O1v1	
cc9c7559-6078-43c3-bdcd-87e6143f521f	15	KL112-O1v1	
ca65c10b-3707-4f4a-8aae-c6358b19ab1c	437	KL36-O4	
8720d44d-64bf-4608-9752-a3de3a738d0f	437	KL36-O4	
6374de2c-fe9e-4934-a69d-5d990a0cdc22	437	KL36-O4	
516a5e58-c909-4aa0-947b-12ca0dba1bf1	437	KL36-O4	
3b210117-706e-4627-b29f-a467943d7e10	437	KL36-O4	
4bf4f810-9471-4557-9bf4-3c6a6f59c5f9	322	KL17-O4	
996678b8-2871-44e6-959b-5bc57dd44ba9	11	KL105-O2v2	
a26efcd8-88d0-44c0-9057-b3c2dba09860	48	KL62-O1v1	
90330b72-3dc2-4936-ba0d-9d7325529697	35	KL22-O1v1	
1434f03e-7939-47ab-b2cf-889ddf8fda1d	437	KL36-O4	
668edd58-e4ed-40a8-8482-e08265b3fc34	437	KL36-O4	
3d6c783a-0a41-44ba-90ce-8ce37c2af8ab	258	KL106-O2v2	
b46e8aae-8dc3-4edc-8b29-b921dd8dbdd6	437	KL36-O4	
f8305ca0-65bc-4e9b-83db-e107c1c06f5d	437	KL36-O4	
699ca8d6-a9c6-47d2-ab29-24e637ce574f	1758	KL27-O4	
774f1f54-da54-417f-8dc7-56c44fbda667	437	KL36-O4	
7b6b5ab8-e051-49fa-8319-c2b6778255b2	437	KL36-O4	
1063c634-2bce-4958-a9d8-7dd5ea8bedf0	25	KL2-O1v2	
74c4151f-d2b5-4fec-b07e-ee7d665aebbd	163	KL8-O3b	
2b45822d-f938-4091-81e5-c849957de993	15	KL24-O1v1	
8136d826-7f01-4d8b-b7e7-7d6bb4175ac5	1574	KL114-O3b	
87de7924-d5af-4bde-86b5-b9724a027678	37	KL15-O4	
6e093081-c675-4a87-9d25-76119453328e	15	KL24-O1v1	
0bf87d73-5ebe-446f-a797-589372db4635	437	KL36-O4	
c93ebc4d-7901-4eb0-bab9-3331788b81dc	15	KL24-O1v1	
6705b3f6-58c5-4004-b823-910fe140d3d4	15	KL24-O1v1	
7df7b477-4573-4b36-8c17-852663a4edb2	15	KL24-O1v1	
9e742cb7-1c40-4f0b-ad81-143d764a22f1	437	KL36-O4	
0cd77caf-c8e2-4bd6-acf5-5ef7140fe0ec	437	KL36-O4	
190aa1a8-a54e-4df0-9f5d-a49f3a47df2b	15	KL24-O1v1	
8302dcfb-14b8-414c-a581-bedc191173f0	437	KL36-O4	
4b39f3ed-fc90-4731-9114-d330fe992afc	218	KL57-O2v2	
14a71a66-5145-4112-b757-32c4d3c57224	629	KL134-O3/O3a	
92f915bf-012e-4e05-b59e-bad9652dd4f4	340	KL15-O4	
a747b52b-6319-4792-8891-832133a94388	37	KL15-O4	
1b5caa22-4f61-47e7-9489-b6ba939afb25	1107	KL3-O1v2	
41a417ae-9775-4ee4-94df-aee56c1a81e4	101	KL17-O1v1	
e8840209-2294-4cdb-8d71-8cee023eb26e	485	KL107-OL101	
0bea64e1-107b-48e5-892b-7765e91f9184	437	KL36-O4	
a7b83131-b231-4321-b279-118b81599b99	15	KL112-O1v1	
87134da3-7ae4-4f2b-b79e-ede63a69d02b	437	KL36-O4	
e8d41719-48c3-4f22-aa23-77334e0d47d5	14	KL2-O1v1	
ab683f0d-195a-4a20-8aab-533a22221362	437	KL36-O4	
fa9294c3-b51e-4a42-b170-9b3eb1d4eb45	37	KL15-O4	
dde41cab-5f42-43af-8b9d-0d2a2be834b4	437	KL36-O4	
db478461-b022-4e14-8349-e7a1c55f484a	437	KL36-O4	
46f4934a-66dd-4438-ba36-c74c534ca7c9	15	KL112-O1v1	
fd7294d5-ddfa-4e6f-b010-011919568d1f	405	KL151-O4	
0221e363-6e6f-4c98-b621-f25cce389b59	437	KL105-O4	
72f79d42-eacd-4b65-9431-2260845eee32	437	KL36-O4	
9ef31537-52e2-4299-a976-d536ee8d06cc	15	KL24-O1v1	
a8c96bea-a71f-46a9-b801-1a3af5b00a7c	437	KL36-O4	
f57d628b-52f8-45e0-a559-92f037528bdd	437	KL36-O4	
5d5e6bdb-082c-4dd5-a36f-34261e22e17e	437	KL36-O4	
cf465155-183c-4a24-a513-dfd7fd232450	49	KL39-O3b	
f9b86cb7-8c3c-4e7a-a6a3-d4e733d0377d	437	KL36-O4	
51e2eff0-5279-4a41-a6a0-656ab9b1ae07	15	KL24-O1v1	
2a995101-3074-4e07-b357-9a592bf34ade	1010	KL142-O1v1	
34c0d8ab-9f8f-4c2e-8b1e-0773886279c4	437	KL36-O4	
94fa2fab-ffed-4610-aaa6-613caf6220e0	437	KL36-O4	
800df07d-5b78-436b-98e8-efd22c99bdbf	437	KL36-O4	
15a806b1-57c1-4562-8f24-f0c9dea3a529	437	KL36-O4	
03d1cdab-84c4-48eb-b611-8ed0c69eeb7f	45	KL24-O2v1	
64279dec-5894-4bed-b9eb-b3a32cf06ea2	525	KL45-O1v2	
58a349e6-4774-4dba-afa7-6bf6e5ea76fd	437	KL36-O4	
00fce428-9de7-46ec-a13d-533d5abc2751	437	KL36-O4	
c707117d-ce70-40e1-9f54-5dc6e55f098d	15	KL112-O1v1	
4976bc9d-72b0-4782-96f4-610723d38c9d	17	KL155-OL101	
accc70a1-8a90-4cf3-bdf3-5cb838cf6f8b	25	KL2-O1v2	
9c916188-0aee-4b10-a1ab-3530a3510528	437	KL36-O4	
7d827c54-8854-4d7d-988a-41e10531bc08	870	KL17-O1v1	
573ef0bf-aa5f-4e53-8803-9989e0119eb8	14	KL2-O1v1	
f905d8b9-0b31-4cf6-9624-11b875ad004e	37	KL15-O4	
486a039f-5185-42ed-aff9-0d720ff0c234	437	KL36-O4	
73277ce3-3691-44b4-a8c6-bce080333a8b	15	KL112-O1v1	
ed58d92f-2473-4ba3-85ac-341430bf24f4	15	KL24-O1v1	
2ec3478f-8a53-4203-947c-f5a301632535	101	KL17-O1v1	
00571627-e68a-47df-a938-79a4c8968673	340	KL15-O4	
bbe706a5-3a6c-41ba-a5f7-8ebd194b4fb8	101	KL17-O1v1	
3ad632ad-c12a-4849-83a6-d47f92cc8fcb	101	KL17-O1v1	
3be16abd-bfb1-4b6f-a6f3-011c360f1162	101	KL17-O1v1	
c870ca00-2e74-4884-90d7-53d2c39c2ba2	340	KL15-O4	
9cf390d4-b5c0-4c06-8f98-6936ac315774	340	KL15-O4	
17aa99dc-2787-4656-9687-08ff51f4a67b	340	KL15-O4	
e30482a1-95b7-410d-b770-a19ca02570a8	101	KL17-O1v1	
0f68f4d0-1fd0-4bd7-83f5-f47618e9dd42	101	KL17-O1v1	
65402cac-2616-4fcb-842f-d56d289277b5	101	KL17-O1v1	
b7633eb8-7dc6-4577-bdf0-883c2283c853	437	KL36-O4	
7ac04bd3-7896-4e1d-ba89-0f30c59d9f81	258	KL106-O1/O2v2	
b6121db4-8dac-416d-b0a4-1db39a85e2a5	437	KL36-O4	
1fca3325-36ee-471f-a71f-3442b78c4425	101	KL17-O1v1	
fed79c33-9835-4290-b1c6-0aa973fde76a	29	KL30-O1v2	
db7d740b-8d6a-4b09-b35e-7194e0c31f87	14	KL2-O1v1	
4e9a2c97-448f-43d9-b2f3-5930922364e1	37	KL15-O4	
6a94c17a-5f82-47d8-bba4-78edb388e1b4	437	KL36-O4	
b883a528-fc8d-4383-b4e6-548c96374d9f	340	KL15-O4	
8babd419-f467-425e-a0e1-a241471bc8cd	101	KL17-O1v1	
1f13b32a-0279-4a62-931b-08db00786add	101	KL17-O1v1	
ba9b7990-b601-41b2-a4fe-1bba83391d7a	101	KL17-O1v1	
9b8117f4-f38d-4d96-96df-9773bc892bb4	340	KL15-O4	
78221245-0ea9-4d8f-9b25-e8b17001f6b1	340	KL15-O4	
953d2694-bb70-461b-97c2-b9b586861564	101	KL17-O1v1	
cb598d3a-ac37-4191-9f21-f13fe2d5a103	147	KL64-O2v1	
7539d506-79b3-4a18-823e-5c0443d73df9	340	KL15-O4	
6b701495-2173-40e9-98c6-38caec8b4912	437	KL36-O4	
7bb6e616-21ee-499f-a61b-ce1dfdd3a132	101	KL17-O1v1	
48b99e98-b6de-4068-9723-670078f4d851	101	KL17-O1v1	
37220f56-b889-4b1b-a433-fbe50e2a7108	437	KL36-O4	
875003b3-aa2c-45c7-bc37-be0c131fa032	101	KL17-O1v1	
f87a1963-23d1-43da-ae0e-0a9dc97e9bc6	101	KL17-O1v1	
41e29cd0-d0c2-4a43-82a3-85eb3d1fee85	101	KL17-O1v1	
8ef05355-d334-4997-a680-23e42e23792b	340	KL15-O4	
5432659e-4ed6-445b-9ad4-cf006962edf4	147	KL64-O2v1	
3f3711ce-ac31-4d94-9372-2de218deec81	101	KL17-O1v1	
0ed98b0f-3ba7-46db-9640-a89fa89eb3dd	340	KL15-O4	
753de433-d607-4369-9b34-90f22f608577	340	KL15-O4	
c945ed65-9d6a-4474-9c57-dc4814a08099	101	KL17-O1v1	
0dfa88d3-5fc2-4448-8ef4-987665c578c1	101	KL17-O1v1	
f9b84fa1-adf7-4798-889e-2b60b9dd2f1a	101	KL17-O1v1	
912c9f4d-edfe-4fb6-83c0-96c4960a4870	101	KL17-O1v1	
7cff3ae8-72ab-4de4-ab37-3852ce633fd2	340	KL15-O4	
b0960cae-74a3-4c3a-81e8-aa1217f38dca	340	KL15-O4	
48b2708e-3923-43cd-adca-d3ace11fbe20	340	KL15-O4	
5e9bda46-247f-40a6-8bdc-5bc9d222c885	101	KL17-O1v1	
8a10dfcb-1506-4ae0-8c6a-d6e83a07451a	340	KL15-O4	
7df5675e-9743-4e6e-abea-6ea5593addcf	101	KL17-O1v1	
f71deeb9-b858-4023-9a68-ba62c9680806	147	KL64-O2v1	
6961a80d-951a-4d6e-9e7e-6757b59f573f	274	KL14-OL104	
e627a9be-15f0-4c0e-9898-bfbc1d30fd2b	3	KL3-O1v1	
b02a3430-9a2b-447e-ad88-cd792e17d376	321	KL3-O2v2	
18317212-3ad4-4d32-909a-534253860256	15	KL24-O1v1	
5141ae70-7731-4b7c-9955-cad4537f045c	15	KL62-O1/O2v1	
bc0a6fa7-570d-4cf1-aa0b-ff024b79fee0	36	KL27-O2v2	
39a88b31-e105-458d-8408-759eae09212b	870	KL17-O1v1	
34ae176d-90e0-4952-9751-3cfd64d9fad2	230	KL127-OL101	
fe76e631-0709-44c6-89c3-77ac2e90d82c	15	KL112-O1v1	
e0bb0827-b4bb-40db-afff-1bad18bfb324	405	KL151-O4	
a18cc3b2-20b6-49bb-923b-74bbd56034c6	45	KL52-OL101	
9fcb797a-9214-4853-af3e-db427738b657	20	KL28-O1v2	
309a2bc4-4df5-45f2-b3c8-8ae48da43897	485	KL28-O2v1	
ce07c717-cbfa-42a9-bf88-1650b36e6244	234	KL30-O1v2	
b1086b63-024b-4707-bc96-05554159b83f	1145	KL30-O1v1	
95ff95e5-ad10-4c37-9b2c-48d128f48977	101	KL17-O1v1	
aafebd9a-ca79-4e66-8a7c-f09cf2dc53af	215	KL16-O1v1	
58f2888a-87ae-4166-b305-fbd20dd5e21f	101	KL17-O1v1	
5d33bbdf-432d-43a6-9da7-33c26a42dec2	101	KL17-O1v1	
16d6d665-6cde-471d-9aaf-c3f45e44f232	25	KL2-O1v2	
d340dea7-eeae-434f-91eb-f980379521b0	101	KL17-O1v1	
d3d61714-3f18-4496-86e8-92c45a5bd111	15	KL112-O1v1	
f5025659-ebef-4d38-9efe-35e3928aa455	152	KL149-O4	
f2e4390b-4657-4e43-95b1-13c033812d65	307	KL102-O2v2	
01692445-9e69-4afe-bbda-62bd556015f7	45	KL24-O2v1	
14823e9b-7dd1-4a5b-8e8a-171dc3d99d5a	39	KL149-O1v2	
6f8e19c7-d3d7-4f0a-a7b9-8fc6b9f72083	101	KL17-O1v1	
b69e6060-9aaf-4b27-a033-82e13dc1a117	101	KL17-O1v1	
ed9b83bf-56fc-4322-8ea6-c1b5a838a5ee	512	KL107-O2v2	
8aa98f56-497d-46c0-b287-5b58dd22dec0	512	KL107-O2v2	
7f27c779-e818-4b2a-8d0e-58c701741cf5	512	KL107-O2v2	
72332a1e-9760-4c9c-a3d9-20e3fdc9cf27	405	KL151-O4	
fd1c7d15-170a-4d57-a785-0d1b881aeb72	15	KL24-O1v1	
6d9e8e08-5931-4d36-b895-f36993c846cf	15	KL24-O1v1	
168b2235-591a-4a45-bfa6-858598a639ae	788	KL25-O5	
63a762b6-56f0-4a13-a030-ea6606bf427d	101	KL17-O1v1	
6d10b498-e9f8-4402-a430-21a5f9195454	405	KL151-O4	
1ea6aa1c-63ca-4140-b63a-35004779e4a8	788	KL25-O5	
d5fef7b2-ff42-4d62-8d6a-6d1565d22913	101	KL17-O1v1	
833afc84-fcc2-4bd3-896c-195e8f1605cc	101	KL17-O1v1	
5a9c3aa1-11a8-4660-87a6-f0e6429afc5f	512	KL107-O2v2	
0cf0cea4-690b-4828-a8c0-15586f9a9741	70	KL122-O1v2	
7eda9523-d1c3-4721-83b5-887d1dfd9dc6	405	KL151-O4	
2c5b1a58-9dd9-4d94-be20-fd027f2306ac	70	KL122-O1v2	
70663f0b-6c48-4215-ad65-5069bdfa2741	512	KL107-O2v2	
e8fd8758-5d27-45ed-8217-cd6569d84d39	258	KL106-O2v2	
10d6fb88-296b-4350-a636-1594d6c9b4b0	512	KL107-O2v2	
b295f897-2a01-425f-8e86-50070285205a	147	KL64-O2v1	
56be8fb7-dc5a-4bdb-8981-99b05f75c6fd	512	KL107-O2v2	
9d0d3d0c-2d0e-458f-8eac-f6133bbc5ffd	405	KL151-O4	
bcf505c6-07bd-44cf-bea2-ef91cad25c39	11	KL105-O2v2	
12550fc9-f9fc-404f-9152-5f5aaa98da42	405	KL151-O4	
df3bb380-0f5a-423b-9749-d55fd79760f0	392	KL27-O4	
2fa26190-0fe9-468c-97ed-80d6215c6f54	340	KL15-O4	
a8292516-c4eb-49ae-80e2-89b019e01b40	340	KL15-O4	
b582fe78-0d50-4719-ba24-119a157d49a7	101	KL17-O1v1	
5f344f12-61f3-4930-8cce-84cebc708746	86	KL2-O1v1	
626abf0e-5427-4325-ac9f-52ba7f1b7863	999	KL127-OL101	
568a6d78-638f-4239-bd3d-f711c3046ee1	101	KL17-O1v1	
14e561a6-a1d0-43da-98ce-76d4183f8d3a	101	KL17-O1v1	
df645f04-7b36-4d4c-9344-dc51a8b28c96	29	KL30-O1v2	
cf159050-43ba-48fe-b2ed-79156fd57c66	29	KL30-O1v2	
a9a19084-ab20-46db-9025-3cadca565c95	133	KL116-O1v1	
e7de1e8f-6cbb-4236-a277-a85bed7527cf	323	KL21-O3b	
a96c9012-bedd-497d-8e2d-e36c64f72064	133	KL116-O1v1	
e71a60c4-f200-4df2-9503-4fe511d3a89d	5	KL39-O1v1	
74089367-0d10-4150-a2bc-9599855d9805	643	KL105-O4	
d778ae3a-b8c8-49f5-9715-5f0fce851285	268	KL20-O1v1	
7dd5a262-7fc6-4d8b-a7de-70c957b164c2	5	KL39-O1v1	
b17db619-fccc-43bd-900e-673f11bfaeb4	1236	KL62-O1v1	
976d3b87-962a-4441-9c4e-4327036c4d82	11	KL15-O4	
90437fcb-92bf-41af-aa2c-faab8246e886	15	KL19-O1v2	
f4513648-94f7-4c9a-97a0-3a228a9ca020	258	KL106-O2v2	
be614567-457c-4db0-8f05-50c8d5c5b955	15	KL19-O1v2	
c17bece1-bd09-4eed-89e5-bf62fdc75a74	35	KL22-O1v1	
d47d6bbf-4f8e-4dcb-b450-8785d55426f5	14	KL2-O1v1	
570e747c-2630-465b-b038-e6fb1040061a	485	KL6-O2v1	
1da1ff9d-13ff-4641-a589-55ea86bf5b0c	1236	KL62-O1v1	
93a1ac6d-dc50-46a5-8fbe-0b7d8bf8d7b4	29	KL19-O1v2	
60d76f3c-db96-4c25-b26b-1457429caeaf	405	KL151-O4	
f0b0a668-8506-4cb9-bd54-8a69b833aa7f	405	KL151-O4	
e780d582-b843-4747-afba-30381bec4654	15	KL112-O1v1	
894aa5f4-ad0d-4f84-bc71-acdded285029	405	KL151-O4	
70994794-fd87-4c81-8bf8-6da0e210a4bf	405	KL151-O4	
848c4e91-8c43-4cb4-aff8-3e8c6ab08611	405	KL151-O4	
82e31054-1886-4b22-8395-166ac1c365f5	29	KL19-O1v2	
1ed35c4d-c1d5-4d62-a894-44aabeede699	405	KL151-O4	
8bed3c5b-c136-46fa-9805-39511682bbc5	405	KL151-O4	
ee1a4de7-c387-4106-86a7-46a5a0851836	405	KL151-O4	
1f7f16f0-5a20-4bc6-ae55-bb03402537bc	221	KL39-OL104	
181d23b8-04a9-4da7-9d1a-4754125e7172	14	KL16-O1v1	
e86c1213-360e-44a1-93d5-a33b0f11a50c	1727	KL10-O3b	
b29b5e90-7cda-4a9f-95f2-4269b5d39874	16	KL51-O3b	
9c0708d4-96bd-4031-a516-c9961e66f5e7	11	KL13-OL104	
7cb75554-de14-4bcd-813d-5b51c45453ca	11	KL13-O3b	
4755e4e1-8d00-41dc-b47d-212b4ee0f6f3	11	KL13-O3b	
5ea2c051-f1a0-4db1-a0ed-89846ebf91b9	11	KL107-O3b	
0f50cf48-2c84-4e83-baa1-5c615e7f661c	15	KL24-O1v1	
f3844c5e-fe0d-4b01-bb06-22daf4b29a06	11	KL14-O3b	
0220f3b0-ec13-41bb-81bf-c0110e65f7ad	42	KL64-O1v1	
b1ead5e7-f2a3-4f9f-8ff0-aad5e77beb78	985	KL39-O1v2	
1a36402d-4be1-4aa5-9dc4-62c6eb0755de	985	KL39-O1v2	
2fa80a5a-291b-44d3-8643-82b51d1380fb	39	KL23-O1v2	
1f4d5fc8-9056-4b1a-9bcd-7151af9318ca	449	KL22-O1v1	
53dc72ab-154e-4c5b-8012-0ee91386a882	985	KL39-O1v2	
d82de696-d0b9-41ec-8010-c91f8c0aa2ec	35	KL16-O1v1	
da525703-ab84-4cd0-b627-b817454ba6ce	16	KL51-O3b	
c49a4901-f211-4287-93d0-04d9359ed02b	15	KL24-O1v1	
6470d929-8c61-464b-a30b-432d815177ed	13	KL3-O1v2	
bf039d6a-fdd6-4fa4-95f5-a14fc35aa6f5	15	KL24-O1v1	
805a1ec9-0370-4a1e-91c8-187f9e9c6542	11	KL13-O3b	
ccd31fc3-44ad-4676-9771-4ab9ede3ef4e	242	KL107-OL101	
691d37ca-17d3-459d-a752-49d869a1df50	15	KL24-O1v1	
ce24535b-a707-4209-bfb8-b4359e7de205	15	KL24-O1v1	
4d93330b-1cd9-4a0b-8aff-8ec01e0026f5	15	KL24-O1v1	
a6ac82a6-91d8-4864-bb05-3a6310493b7a	15	KL24-O1v1	
b9f08825-1e30-446d-a736-804666545850	15	KL24-O1v1	
c884ccde-809f-4582-a633-d2f15329c1fd	13	KL3-O1v2	
9d0da691-ba03-4f67-b633-61d595e6c9dd	15	KL24-O1v1	
053b6e2f-b8e9-4a7e-9f44-ed2c6dcba94b	340	KL55-O3b	
603ad0ae-35ad-412b-9200-6329e74b0506	15	KL24-O1v1	
fa25ab9b-1500-4944-9893-393a731f8a77	34	KL128-O3b	
ae76a2a2-6d17-4ac4-a8b0-895e46372977	11	KL13-O3b	
16fefb28-d678-4431-8881-c28be30f1daf	11	KL13-O3b	
d8dc1cc5-dc8e-4f41-8efc-200607968011	17	KL25-O5	
b926b0b5-9256-40e9-8b2e-e77fe180fdc3	54	KL14-O3b	
3538ec43-1f6c-40ee-90d0-e2f5dc8ad635	1898	KL140-O1v2	
98421732-24e6-4726-8259-5e488edbf7a7	192	KL111-O3b	
915c1e15-7c18-4589-be4e-ba9c8834bddd	300	KL18-O1v2	
09f220ea-30c7-4589-a59e-aba7ab09e200	12	KL122-O2v2	
9565f806-6c76-4c79-aded-8377b309152d	188	KL31-OL104	
5ba22821-d4d4-4ead-8934-0ec0b5a2e551	950	KL7-O1v1	
0db98900-b508-4132-942b-9ff1cbc5bceb	950	KL7-O1v1	
94fdb05a-f1c3-4cfc-b4de-0b361e0499a1	20	KL28-O2v2	
78da1fb6-19bf-4c60-8f60-e7e59e35f03a	26	KL10-O1v2	
d76ff28c-5290-42a6-bb94-5d151bb2ac63	14	KL2-O1v1	
73b941c8-72d4-4347-ae99-d81771e0575c	13	KL3-O1v2	
78deeacd-6390-4053-895f-537fcf329da0	38	KL52-OL101	
07a712e9-9dad-4ed0-8efc-fc954a3543c8	13	KL3-O1v2	
2e6f1e4d-2f95-4ff3-b4dc-118a1439ed48	14	KL2-O1v1	
58b769a1-4b39-459a-8a4b-cd8f018cc2bd	14	KL2-O1v1	
246eb2ad-a3a4-4fde-a451-c483b162ab23	14	KL2-O1v1	
3abadc4f-90f1-4c41-9418-e7a2b2e1e019	14	KL2-O1v1	
ed799a62-06ee-4928-a59f-17a786c7d3f0	14	KL2-O1v1	
9d0d7367-f2f4-4881-9eaf-36711b23bae5	14	KL2-O1v1	
d858c3e4-57f3-4d26-a355-7e604b64d14e	14	KL2-O1v1	
4fc0dd85-90f8-4a2b-b5e6-b232568a6807	14	KL2-O1v1	
301353f0-ebbe-4072-b433-8236941968f6	14	KL2-O1v1	
ee501de1-2576-4c41-8967-a8cfc847f096	14	KL2-O1v1	
0807e32c-c98a-4030-b5ca-e183bc9a297a	14	KL2-O1v1	
a8afcceb-f9c0-4502-9cad-3cee0c4b521e	14	KL2-O1v1	
8be77ca2-d51f-445b-8545-1729f4d8965d	13	KL3-O1v2	
263e21b5-ec53-478b-8bb6-405695aa4f27	13	KL3-O1/O2v2	
db806ae5-5926-4b64-956f-cd34c8b78072	13	KL3-O1v2	
34d939e1-4075-455c-be4b-bee6d76a5751	13	KL3-O1v2	
18226364-10c1-43cf-813c-f0c98bf2334c	13	KL3-O1v2	
096d34c3-7d4b-4fc7-8e89-b823241ce1cf	13	KL3-O1v2	
eca2f022-a4e2-439e-90d4-e21913ea5982	13	KL3-O1v2	
f8bc9fec-6f59-4ff9-b7fb-e798e743de56	13	KL3-O1v2	
6d4c9f9c-be39-4cf8-be44-60dcf69165f8	13	KL3-O1v2	
71bfb9e0-1626-492a-a5c5-dadf8783233f	211	KL17-O4	
99646758-e5f9-4759-90cf-d1b769c6adde	211	KL17-O4	
95204961-defb-4914-9f87-11d7bf9e5fb1	211	KL17-O4	
2444bb89-a43a-409d-91af-10e656ab11e3	211	KL17-O4	
2d9d37a1-c98d-482e-91c3-37d3d2995d85	211	KL17-O4	
3c8df493-d4cb-40dc-b314-b59e0397d407	211	KL17-O4	
45a989ac-7025-445c-943f-b655d303eef1	211	KL17-O4	
68e8e2ad-927c-4c3b-9518-a60a86060357	211	KL17-O4	
2d67f175-7cf8-41d1-bdb5-9ee1be5bae15	11	KL13-O3b	
2c029165-d129-43a6-8947-3e828203644c	11	KL13-O3/O3a	
54ed9e77-e6e2-46de-8f3f-a71af3f68dee	495	KL107-OL104	
61887c70-1162-4618-b0a7-5e7b29a00768	3251	KL111-O3b	
8cef5a2b-75ed-4ed1-a7e5-d9338674afcc	3251	KL111-O3b	
f669896c-85ef-4d72-a8e3-769e08ab34a7	327	KL39-O1v1	
8db16dde-2a79-46fc-9ead-60906df67236	13	KL30-O1v1	
8e3a1bae-5043-4814-90df-8af0ae5326f2	327	KL39-O1v1	
c51b85c2-58c0-4a72-ad1b-73154819db44	16	KL51-O3b	
4919bd5e-da8c-4cfa-955d-4ce67807e32c	485	KL25-O5	
760338f6-362c-4373-8622-75eb09bc1f81	16	KL51-O3b	
53d6ad54-b26b-4f3e-8939-58ca0fd36453	16	KL51-O3b	
ca26d455-905f-488f-ba1c-a008a8663063	11	KL28-O2v1	
3e05c408-bacf-492c-8897-db30a4c5a556	48	KL124-O1v1	
2819e6d8-5d70-4403-a135-4720eb127005	1487	KL141-O4	
98462dcc-7bdc-485e-9603-85c61f39577a	147	KL64-O2v1	
41188fd1-fae6-48b1-acfc-df481798c30c	268	KL20-O2v1	
cfc226a7-5280-4988-9346-746e95c48c26	1942	KL61-O5	
5ea2c66e-b0fd-4857-9de6-53fd55fc63b9	416	KL30-O1v2	
ae823f31-27e8-4b9e-97bf-206338ade802	405	KL151-O4	
4339a580-2218-4a04-a26b-cdf1351f43ad	11	KL105-O2v2	
e7e35661-e3a7-48e4-932b-90a797246970	4	KL10-O1v1	
95f66f3a-0522-44b7-bcd7-6da91461dd5f	101	KL17-O1v1	
2af75f16-5e46-4fbc-9641-abd994f21a2f	14	KL2-O1v1	
1547bd13-b512-4f59-9fb0-dbf886746f47	101	KL17-O1v1	
03c3da0f-8c40-4609-a6d5-9c914b0b93bc	37	KL15-O4	
6c710683-2b69-4365-b4bc-bce28b7d78b2	14	KL2-O1v1	
a3f59123-33c0-4da6-a8e4-e1752d419411	14	KL2-O1v1	
b743dadf-d8c9-4d2c-a949-1957249f528b	750	KL107-O1v1	
c689dab3-ad66-40af-95c5-7891a5b7155f	343	KL30-O1v1	
1dab7295-41cb-45ae-9f8d-d4809db87f24	35	KL22-O1v1	
c65dca14-0300-48be-8e6e-5f90a811a0bd	105	KL102-O2v2	
c0d38513-d450-436c-8c9b-d2e530c9db47	1015	KL17-O2v2	
f33674f3-4c55-4331-8101-15f584f183a4	1035	KL57-O1v2	
cb25ab31-130d-4fec-a3a4-87568a1dc4da	110	KL2-O1v2	
4e2d1b64-ba75-4559-bb58-86a4c1da06a3	15	KL112-O1v1	
67646a47-d6ed-48c5-99ec-e27aea3bd7e4	530	KL54-O1v2	
2b949fa4-9545-42d6-b000-441b2c2d9c3d	147	KL10-O3/O3a	
8a5c1110-a2f6-41cc-b6bb-c021b5754771	147	KL10-O3/O3a	
